review,clean_review,tokens
it doesnt seem to make anything fully disappear but im a tired lady lol but it always does something. i learned early on that being generous with it gave me way better results ,doesnt seem make anything fully disappear im tired lady lol always something . learned early generous gave way better results,"['doesnt', 'seem', 'make', 'anything', 'fully', 'disappear', 'im', 'tired', 'lady', 'lol', 'always', 'something', '.', 'learned', 'early', 'generous', 'gave', 'way', 'better', 'results']"
i try to use it sparingly due to the cost but it does help plump my sunken tear troughs and my eyelashes have thickened. ,try use sparingly due cost help plump sunken tear troughs eyelashes thickened .,"['try', 'use', 'sparingly', 'due', 'cost', 'help', 'plump', 'sunken', 'tear', 'troughs', 'eyelashes', 'thickened', '.']"
my skin is firmer around my eyes snd i have thicker brows love it the cream is great goes s long way ,skin firmer around eyes snd thicker brows love cream great goes long way,"['skin', 'firmer', 'around', 'eyes', 'snd', 'thicker', 'brows', 'love', 'cream', 'great', 'goes', 'long', 'way']"
after hearing one of my favorite youtube ladies mention the potential benefits i was excited to give filorgas time filler eye cream a try.  i asked myself can these claims really be true within the first week or so i began to notice an improvement.  the skin on my upper eyelids looks less droopy and seems more tightened.  the bags underneath my eyes appear to have diminished a bit as well. i honestly believe my eyes look younger.  the only thing i didnt notice was a boost to my eyelashes.  and if i apply too much of the product or too close to my eyes it makes them feel dry and burned.  a little goes a long way so dont use too much. very pleased with the results,hearing one favorite youtube ladies mention potential benefits excited give filorgas time filler eye cream try . asked claims really true within first week began notice improvement . skin upper eyelids looks less droopy seems tightened . bags underneath eyes appear diminished bit well . honestly believe eyes look younger . thing didnt notice boost eyelashes . apply much product close eyes makes feel dry burned . little goes long way dont use much . pleased results,"['hearing', 'one', 'favorite', 'youtube', 'ladies', 'mention', 'potential', 'benefits', 'excited', 'give', 'filorgas', 'time', 'filler', 'eye', 'cream', 'try', '.', 'asked', 'claims', 'really', 'true', 'within', 'first', 'week', 'began', 'notice', 'improvement', '.', 'skin', 'upper', 'eyelids', 'looks', 'less', 'droopy', 'seems', 'tightened', '.', 'bags', 'underneath', 'eyes', 'appear', 'diminished', 'bit', 'well', '.', 'honestly', 'believe', 'eyes', 'look', 'younger', '.', 'thing', 'didnt', 'notice', 'boost', 'eyelashes', '.', 'apply', 'much', 'product', 'close', 'eyes', 'makes', 'feel', 'dry', 'burned', '.', 'little', 'goes', 'long', 'way', 'dont', 'use', 'much', '.', 'pleased', 'results']"
im in my middle 50s and have spent years and thousands of dollars on eye creams and treatments in trying to defeat a long wrinkle under one eye that has developed due to a tear through.  this is the only product that has worked  as a bonus  my eye lashes look fantastic  i  sometimes have very dry skin around my eyes  so i will add a little more cream or eye oil but otherwise this is all that i need and both eyes look younger  wide open  smoother and make up applies great.  search is over.i  stopped using this for a while and the wrinkles came back  so if you have  tear troughs hollows  sunken under eyes give this a week and use 2 x per day and see the difference. great for  tear thoughs hollows  sunken eyes with wrinkles,im middle 50s spent years thousands dollars eye creams treatments trying defeat long wrinkle one eye developed due tear . product worked bonus eye lashes look fantastic sometimes dry skin around eyes add little cream eye oil otherwise need eyes look younger wide open smoother make applies great . search over.i stopped using wrinkles came back tear troughs hollows sunken eyes give week use 2 x per day see difference . great tear thoughs hollows sunken eyes wrinkles,"['im', 'middle', '50s', 'spent', 'years', 'thousands', 'dollars', 'eye', 'creams', 'treatments', 'trying', 'defeat', 'long', 'wrinkle', 'one', 'eye', 'developed', 'due', 'tear', '.', 'product', 'worked', 'bonus', 'eye', 'lashes', 'look', 'fantastic', 'sometimes', 'dry', 'skin', 'around', 'eyes', 'add', 'little', 'cream', 'eye', 'oil', 'otherwise', 'need', 'eyes', 'look', 'younger', 'wide', 'open', 'smoother', 'make', 'applies', 'great', '.', 'search', 'over.i', 'stopped', 'using', 'wrinkles', 'came', 'back', 'tear', 'troughs', 'hollows', 'sunken', 'eyes', 'give', 'week', 'use', '2', 'x', 'per', 'day', 'see', 'difference', '.', 'great', 'tear', 'thoughs', 'hollows', 'sunken', 'eyes', 'wrinkles']"
im always looking for skin care for under my eye area as i have a slight hollow area under my eyes.  i have been using this off and on for awhile. it blends evenly and is moisturizing as well. i noticed after i applied it today later on in the day my eye area looked smoother and even no real hollows showing but i also use concealer over it.i will continue to use it as it seems to have some effect. it does have a pleasant scent,im always looking skin care eye area slight hollow area eyes . using awhile . blends evenly moisturizing well . noticed applied today later day eye area looked smoother even no real hollows showing also use concealer it.i continue use seems effect . pleasant scent,"['im', 'always', 'looking', 'skin', 'care', 'eye', 'area', 'slight', 'hollow', 'area', 'eyes', '.', 'using', 'awhile', '.', 'blends', 'evenly', 'moisturizing', 'well', '.', 'noticed', 'applied', 'today', 'later', 'day', 'eye', 'area', 'looked', 'smoother', 'even', 'no', 'real', 'hollows', 'showing', 'also', 'use', 'concealer', 'it.i', 'continue', 'use', 'seems', 'effect', '.', 'pleasant', 'scent']"
on a positive note i love the packaging on this product. unfortunately it does absoluetly nothing and i tried it morning and night for weeks but nothing. i finally returned it. have tried everything i give up ,positive note love packaging product . unfortunately absoluetly nothing tried morning night weeks nothing . finally returned . tried everything give,"['positive', 'note', 'love', 'packaging', 'product', '.', 'unfortunately', 'absoluetly', 'nothing', 'tried', 'morning', 'night', 'weeks', 'nothing', '.', 'finally', 'returned', '.', 'tried', 'everything', 'give']"
doesnt do much to firm under eye area or reduce under eye darkness. ,doesnt much firm eye area reduce eye darkness .,"['doesnt', 'much', 'firm', 'eye', 'area', 'reduce', 'eye', 'darkness', '.']"
near the expiration date. ,near expiration date .,"['near', 'expiration', 'date', '.']"
this amazing french product definitely works especially when used as directed  in the morning  at night. i love it  have seen improvement in dark undereye circles. ,amazing french product definitely works especially used directed morning night . love seen improvement dark undereye circles .,"['amazing', 'french', 'product', 'definitely', 'works', 'especially', 'used', 'directed', 'morning', 'night', '.', 'love', 'seen', 'improvement', 'dark', 'undereye', 'circles', '.']"
very comfortable eyes cream ,comfortable eyes cream,"['comfortable', 'eyes', 'cream']"
i have been using it for about a month and didnt see any significant changes yet. ,using month didnt see significant changes yet .,"['using', 'month', 'didnt', 'see', 'significant', 'changes', 'yet', '.']"
my wife bought this product. when it arrived she was amazed at how small the bottle was for 49.  after a week of using she saw no changes to the puffiness. product was returned. ,wife bought product . arrived amazed small bottle 49. week using saw no changes puffiness . product returned .,"['wife', 'bought', 'product', '.', 'arrived', 'amazed', 'small', 'bottle', '49.', 'week', 'using', 'saw', 'no', 'changes', 'puffiness', '.', 'product', 'returned', '.']"
i am using it almost 3 weeks nothign is changed. dont recommend it ,using almost 3 weeks nothign changed . dont recommend,"['using', 'almost', '3', 'weeks', 'nothign', 'changed', '.', 'dont', 'recommend']"
worked as it is supposed to.simply the best product i have tried ever.dark circles disappeared in less than a month. use it as instructed and you will see the difference. ,worked supposed to.simply best product tried ever.dark circles disappeared less month . use instructed see difference .,"['worked', 'supposed', 'to.simply', 'best', 'product', 'tried', 'ever.dark', 'circles', 'disappeared', 'less', 'month', '.', 'use', 'instructed', 'see', 'difference', '.']"
excellent result when paired with hydrating plumping concentrate. a little goes a long way. results after 2 weeks application. great for eye bags  protecting the delicate eye area.,excellent result paired hydrating plumping concentrate . little goes long way . results 2 weeks application . great eye bags protecting delicate eye area .,"['excellent', 'result', 'paired', 'hydrating', 'plumping', 'concentrate', '.', 'little', 'goes', 'long', 'way', '.', 'results', '2', 'weeks', 'application', '.', 'great', 'eye', 'bags', 'protecting', 'delicate', 'eye', 'area', '.']"
not greasy love it ,not greasy love,"['not', 'greasy', 'love']"
i wouldnt order again.  i wasnt expecting miracles but for the money i was disappointed. ,wouldnt order . wasnt expecting miracles money disappointed .,"['wouldnt', 'order', '.', 'wasnt', 'expecting', 'miracles', 'money', 'disappointed', '.']"
i love this eye product. it makes my eyes feel so good in the morning. its very light and soaks in fast. i do not notice my wrinkles which appear as soon as i switch to a different cream. im a fan and im on my fourth bottle now.the seller is great. the shipping was relatively fast and the packaging was also perfect. perfect product and honest seller,love eye product . makes eyes feel good morning . light soaks fast . not notice wrinkles appear soon switch different cream . im fan im fourth bottle now.the seller great . shipping relatively fast packaging also perfect . perfect product honest seller,"['love', 'eye', 'product', '.', 'makes', 'eyes', 'feel', 'good', 'morning', '.', 'light', 'soaks', 'fast', '.', 'not', 'notice', 'wrinkles', 'appear', 'soon', 'switch', 'different', 'cream', '.', 'im', 'fan', 'im', 'fourth', 'bottle', 'now.the', 'seller', 'great', '.', 'shipping', 'relatively', 'fast', 'packaging', 'also', 'perfect', '.', 'perfect', 'product', 'honest', 'seller']"
well worth the cost. started using this while away from work for a week. twice a day morning and night. when i got to work they said i looked totally different and stress free. could not be further from the truth but it works better than expected. a must have if you care about your looks.,well worth cost . started using away work week . twice day morning night . got work said looked totally different stress free . could not truth works better expected . must care looks .,"['well', 'worth', 'cost', '.', 'started', 'using', 'away', 'work', 'week', '.', 'twice', 'day', 'morning', 'night', '.', 'got', 'work', 'said', 'looked', 'totally', 'different', 'stress', 'free', '.', 'could', 'not', 'truth', 'works', 'better', 'expected', '.', 'must', 'care', 'looks', '.']"
amazing eye cream. it has become a essential part of my beauty routine. after a couple of weeks using this magic product i can see a difference. no more dark circles excellent price vs product benefit. ,amazing eye cream . become essential part beauty routine . couple weeks using magic product see difference . no dark circles excellent price vs product benefit .,"['amazing', 'eye', 'cream', '.', 'become', 'essential', 'part', 'beauty', 'routine', '.', 'couple', 'weeks', 'using', 'magic', 'product', 'see', 'difference', '.', 'no', 'dark', 'circles', 'excellent', 'price', 'vs', 'product', 'benefit', '.']"
i cannot really tell if the cream is good or bad because i was never able to use it.  either there was something wrong with the nozzle mechanism or maybe the bottle was empty. every time i would try to pump the top to get the cream nothing would happen. i tried this over hundred times and realized it was not worth it. ,not really tell cream good bad never able use . either something wrong nozzle mechanism maybe bottle empty . every time would try pump top get cream nothing would happen . tried hundred times realized not worth .,"['not', 'really', 'tell', 'cream', 'good', 'bad', 'never', 'able', 'use', '.', 'either', 'something', 'wrong', 'nozzle', 'mechanism', 'maybe', 'bottle', 'empty', '.', 'every', 'time', 'would', 'try', 'pump', 'top', 'get', 'cream', 'nothing', 'would', 'happen', '.', 'tried', 'hundred', 'times', 'realized', 'not', 'worth', '.']"
great product you can see the results immediately ,great product see results immediately,"['great', 'product', 'see', 'results', 'immediately']"
not really working for dark circle but it is watery enough,not really working dark circle watery enough,"['not', 'really', 'working', 'dark', 'circle', 'watery', 'enough']"
i bought this specifically because i was looking for something to help the dark circles and puffiness under my eyes. it did nothing for either of those. however it was a decent moisturizer and the bottle design was great for those of us who travel often tsafriendly and the top has a neat locking mechanism for the pump. moisturizing but does nothing for circles or puffiness. bottle design is nice,bought specifically looking something help dark circles puffiness eyes . nothing either . however decent moisturizer bottle design great us travel often tsafriendly top neat locking mechanism pump . moisturizing nothing circles puffiness . bottle design nice,"['bought', 'specifically', 'looking', 'something', 'help', 'dark', 'circles', 'puffiness', 'eyes', '.', 'nothing', 'either', '.', 'however', 'decent', 'moisturizer', 'bottle', 'design', 'great', 'us', 'travel', 'often', 'tsafriendly', 'top', 'neat', 'locking', 'mechanism', 'pump', '.', 'moisturizing', 'nothing', 'circles', 'puffiness', '.', 'bottle', 'design', 'nice']"
this is the first time i purchase the product based on a friends recommendation and i love it so far. it provides great moisturizing without feeling too heavy. it feels very refreshing when i put it on and my eyes look and feel rested the next morning. highly recommend ,first time purchase product based friends recommendation love far . provides great moisturizing without feeling heavy . feels refreshing put eyes look feel rested next morning . highly recommend,"['first', 'time', 'purchase', 'product', 'based', 'friends', 'recommendation', 'love', 'far', '.', 'provides', 'great', 'moisturizing', 'without', 'feeling', 'heavy', '.', 'feels', 'refreshing', 'put', 'eyes', 'look', 'feel', 'rested', 'next', 'morning', '.', 'highly', 'recommend']"
i have been using this product for 1 week now and im happy with the results so far. ive noticed a change and improvment in puffiness i use it at night and in the morning before putting on my makeup. will keep using and report back so far very good ,using product 1 week im happy results far . ive noticed change improvment puffiness use night morning putting makeup . keep using report back far good,"['using', 'product', '1', 'week', 'im', 'happy', 'results', 'far', '.', 'ive', 'noticed', 'change', 'improvment', 'puffiness', 'use', 'night', 'morning', 'putting', 'makeup', '.', 'keep', 'using', 'report', 'back', 'far', 'good']"
gave it as a gift after a sales lady in spain recommended it. its expensive but i see slight improvement in dark eyebags expensive but it works,gave gift sales lady spain recommended . expensive see slight improvement dark eyebags expensive works,"['gave', 'gift', 'sales', 'lady', 'spain', 'recommended', '.', 'expensive', 'see', 'slight', 'improvement', 'dark', 'eyebags', 'expensive', 'works']"
i am not happy with this product it does not work and it just a little bit for the price all it has is a fancy bottle ,not happy product not work little bit price fancy bottle,"['not', 'happy', 'product', 'not', 'work', 'little', 'bit', 'price', 'fancy', 'bottle']"
i have had puffy dark circles under my eye for the past ten years. i saw an ad for this brand on facebook and searched for it on amazon. its amazing. it really tightens your skin and leaves a very smooth finish. i had my mom and aunt try it and it works on all of us. amazing product. this stuff works great,puffy dark circles eye past ten years . saw ad brand facebook searched amazon . amazing . really tightens skin leaves smooth finish . mom aunt try works us . amazing product . stuff works great,"['puffy', 'dark', 'circles', 'eye', 'past', 'ten', 'years', '.', 'saw', 'ad', 'brand', 'facebook', 'searched', 'amazon', '.', 'amazing', '.', 'really', 'tightens', 'skin', 'leaves', 'smooth', 'finish', '.', 'mom', 'aunt', 'try', 'works', 'us', '.', 'amazing', 'product', '.', 'stuff', 'works', 'great']"
i bought the westmore in feb 23 after seeing the video on a social media platform of her husband applying the product. as a 51 year old healthcare worker i hardly ever wear any makeup since the pandemic. however my under eye area bothers me. i thought id give this a try. i paid about 50 bucks for it. ive attached pics as to me that tells the whole story. you decide if the product works well enough or not. ,bought westmore feb 23 seeing video social media platform husband applying product . 51 year old healthcare worker hardly ever wear makeup since pandemic . however eye area bothers . thought id give try . paid 50 bucks . ive attached pics tells whole story . decide product works well enough not .,"['bought', 'westmore', 'feb', '23', 'seeing', 'video', 'social', 'media', 'platform', 'husband', 'applying', 'product', '.', '51', 'year', 'old', 'healthcare', 'worker', 'hardly', 'ever', 'wear', 'makeup', 'since', 'pandemic', '.', 'however', 'eye', 'area', 'bothers', '.', 'thought', 'id', 'give', 'try', '.', 'paid', '50', 'bucks', '.', 'ive', 'attached', 'pics', 'tells', 'whole', 'story', '.', 'decide', 'product', 'works', 'well', 'enough', 'not', '.']"
i do see a difference on puffiness or bags under my eyes but it has very little impact on the dark circles. great for puffiness not so much dark circles,see difference puffiness bags eyes little impact dark circles . great puffiness not much dark circles,"['see', 'difference', 'puffiness', 'bags', 'eyes', 'little', 'impact', 'dark', 'circles', '.', 'great', 'puffiness', 'not', 'much', 'dark', 'circles']"
i love the fact that its tinted so it really helps eliminate white residue but it doesnt tighten as well as i expected it to and it doesnt last as long as the peter thomas roth  instant firmx temporary eye tightener.  it is also more expensive when you compare the tube size to the price.  ive used another westmore beauty product and i love it but this one was disappointing.  sadly i probably wont buy again. ,love fact tinted really helps eliminate white residue doesnt tighten well expected doesnt last long peter thomas roth instant firmx temporary eye tightener . also expensive compare tube size price . ive used another westmore beauty product love one disappointing . sadly probably wont buy .,"['love', 'fact', 'tinted', 'really', 'helps', 'eliminate', 'white', 'residue', 'doesnt', 'tighten', 'well', 'expected', 'doesnt', 'last', 'long', 'peter', 'thomas', 'roth', 'instant', 'firmx', 'temporary', 'eye', 'tightener', '.', 'also', 'expensive', 'compare', 'tube', 'size', 'price', '.', 'ive', 'used', 'another', 'westmore', 'beauty', 'product', 'love', 'one', 'disappointing', '.', 'sadly', 'probably', 'wont', 'buy', '.']"
easy to apply and leaves no residue. ,easy apply leaves no residue .,"['easy', 'apply', 'leaves', 'no', 'residue', '.']"
ok so ive tried a lot of these shrink your puffs under eye puff stuff.but this works  you need to be sure and give it time to dry maybe 2 minutes and use nonoil foundation but this stuff is amazing  even my husband who had a motorcycle accident years ago who left him with a pretty good puff under his eye and it works  the tube lasts quite a long time since you only need to use a little bit for each use and it lasts all day  dont pay attention to all those info mercials for getting rid of the puff.buy this  you wont be disappointed buy this  its amazing,ok ive tried lot shrink puffs eye puff stuff.but works need sure give time dry maybe 2 minutes use nonoil foundation stuff amazing even husband motorcycle accident years ago left pretty good puff eye works tube lasts quite long time since need use little bit use lasts day dont pay attention info mercials getting rid puff.buy wont disappointed buy amazing,"['ok', 'ive', 'tried', 'lot', 'shrink', 'puffs', 'eye', 'puff', 'stuff.but', 'works', 'need', 'sure', 'give', 'time', 'dry', 'maybe', '2', 'minutes', 'use', 'nonoil', 'foundation', 'stuff', 'amazing', 'even', 'husband', 'motorcycle', 'accident', 'years', 'ago', 'left', 'pretty', 'good', 'puff', 'eye', 'works', 'tube', 'lasts', 'quite', 'long', 'time', 'since', 'need', 'use', 'little', 'bit', 'use', 'lasts', 'day', 'dont', 'pay', 'attention', 'info', 'mercials', 'getting', 'rid', 'puff.buy', 'wont', 'disappointed', 'buy', 'amazing']"
unless you are planning on not wearing any serums powder or other makeup give a try. it is extremely difficult to apply without getting the flaky balling effect. it definitely tightened the area under my eyes. but still not worth it for only a few hours. ,unless planning not wearing serums powder makeup give try . extremely difficult apply without getting flaky balling effect . definitely tightened area eyes . still not worth hours .,"['unless', 'planning', 'not', 'wearing', 'serums', 'powder', 'makeup', 'give', 'try', '.', 'extremely', 'difficult', 'apply', 'without', 'getting', 'flaky', 'balling', 'effect', '.', 'definitely', 'tightened', 'area', 'eyes', '.', 'still', 'not', 'worth', 'hours', '.']"
i read the reviews for this product thoroughly and carefully and ordered this product.  i have experienced zero problems as noted by some of the reviewers indicating flaking off not working working for 20 minutes etc  while every face is different this product works amazingly well on my face.  i have eye bags under my eyes that have been present for years  when i use this product they completely disappear until i wash it off 8 hours later.  it is completely temporary but for my face it works and i will continue to purchase  i am super glad i tried and found westmore firming gel. ,read reviews product thoroughly carefully ordered product . experienced zero problems noted reviewers indicating flaking not working working 20 minutes etc every face different product works amazingly well face . eye bags eyes present years use product completely disappear wash 8 hours later . completely temporary face works continue purchase super glad tried found westmore firming gel .,"['read', 'reviews', 'product', 'thoroughly', 'carefully', 'ordered', 'product', '.', 'experienced', 'zero', 'problems', 'noted', 'reviewers', 'indicating', 'flaking', 'not', 'working', 'working', '20', 'minutes', 'etc', 'every', 'face', 'different', 'product', 'works', 'amazingly', 'well', 'face', '.', 'eye', 'bags', 'eyes', 'present', 'years', 'use', 'product', 'completely', 'disappear', 'wash', '8', 'hours', 'later', '.', 'completely', 'temporary', 'face', 'works', 'continue', 'purchase', 'super', 'glad', 'tried', 'found', 'westmore', 'firming', 'gel', '.']"
it works but i wish it came in a lighter color. im a redhead and my complexion is lighter than normal people. hate that. too dark for me,works wish came lighter color . im redhead complexion lighter normal people . hate . dark,"['works', 'wish', 'came', 'lighter', 'color', '.', 'im', 'redhead', 'complexion', 'lighter', 'normal', 'people', '.', 'hate', '.', 'dark']"
i dont know what they did different.  its thicker its tinted it just works ive always had deep circles under my eyes. ive used lots of different products mostly two together. this is a before and after view with no other makeup. no crusties and it lasts all day unless i cry. ,dont know different . thicker tinted works ive always deep circles eyes . ive used lots different products mostly two together . view no makeup . no crusties lasts day unless cry .,"['dont', 'know', 'different', '.', 'thicker', 'tinted', 'works', 'ive', 'always', 'deep', 'circles', 'eyes', '.', 'ive', 'used', 'lots', 'different', 'products', 'mostly', 'two', 'together', '.', 'view', 'no', 'makeup', '.', 'no', 'crusties', 'lasts', 'day', 'unless', 'cry', '.']"
let me say the product does help. but definitely not as much as advertised. i do not have that much puffiness to my under eyes more so dark circles. when applied first thing in the morning it helps my puffiness some but so would drinking some fluids and a jade roller. it does also help the darkness of my circles. probably not worth the money to be honest. not a miracle cream as advertised. works but not as well as advertised,let say product help . definitely not much advertised . not much puffiness eyes dark circles . applied first thing morning helps puffiness would drinking fluids jade roller . also help darkness circles . probably not worth money honest . not miracle cream advertised . works not well advertised,"['let', 'say', 'product', 'help', '.', 'definitely', 'not', 'much', 'advertised', '.', 'not', 'much', 'puffiness', 'eyes', 'dark', 'circles', '.', 'applied', 'first', 'thing', 'morning', 'helps', 'puffiness', 'would', 'drinking', 'fluids', 'jade', 'roller', '.', 'also', 'help', 'darkness', 'circles', '.', 'probably', 'not', 'worth', 'money', 'honest', '.', 'not', 'miracle', 'cream', 'advertised', '.', 'works', 'not', 'well', 'advertised']"
i am on day 4 and with some adjustment in applying i have found the secret. skin completely dry do both eyes at the same time do not rub in it needs to be tacky when you finish applying blend the edges do not reapply once set this really does not work  and let dry for a full minute before moving face. i use a fan.  my eyes have not looked this good since i was much younger.  the bags are gone the very dark circles not 100 gone under harsh office lights but what i have i can live with and seems to be getting less as i use the product.  i am no longer using undereye cover up.  the tint in this is doing the trick.  i dont wear much make up so this is a dream this stuff really works,day 4 adjustment applying found secret . skin completely dry eyes time not rub needs tacky finish applying blend edges not reapply set really not work let dry full minute moving face . use fan . eyes not looked good since much younger . bags gone dark circles not 100 gone harsh office lights live seems getting less use product . no longer using undereye cover . tint trick . dont wear much make dream stuff really works,"['day', '4', 'adjustment', 'applying', 'found', 'secret', '.', 'skin', 'completely', 'dry', 'eyes', 'time', 'not', 'rub', 'needs', 'tacky', 'finish', 'applying', 'blend', 'edges', 'not', 'reapply', 'set', 'really', 'not', 'work', 'let', 'dry', 'full', 'minute', 'moving', 'face', '.', 'use', 'fan', '.', 'eyes', 'not', 'looked', 'good', 'since', 'much', 'younger', '.', 'bags', 'gone', 'dark', 'circles', 'not', '100', 'gone', 'harsh', 'office', 'lights', 'live', 'seems', 'getting', 'less', 'use', 'product', '.', 'no', 'longer', 'using', 'undereye', 'cover', '.', 'tint', 'trick', '.', 'dont', 'wear', 'much', 'make', 'dream', 'stuff', 'really', 'works']"
product works for only a few minutes and if you add concealer then it doesnt work at all,product works minutes add concealer doesnt work,"['product', 'works', 'minutes', 'add', 'concealer', 'doesnt', 'work']"
i like this product but wish it would last longer.  it stays about 45 hours good for puff eyes,like product wish would last longer . stays 45 hours good puff eyes,"['like', 'product', 'wish', 'would', 'last', 'longer', '.', 'stays', '45', 'hours', 'good', 'puff', 'eyes']"
absolutely stunned with the results.  applied and then walked away from the mirror for a couple of minutes while fanning the area with cardboard.  back to the mirror and my eye bags were gone literrally  i also put it in the folds on the sides of my eyes and it helped there also.  i have very sensitive skin and eyes. so it burns a little through out the day but it lasts the entire day also. ,absolutely stunned results . applied walked away mirror couple minutes fanning area cardboard . back mirror eye bags gone literrally also put folds sides eyes helped also . sensitive skin eyes . burns little day lasts entire day also .,"['absolutely', 'stunned', 'results', '.', 'applied', 'walked', 'away', 'mirror', 'couple', 'minutes', 'fanning', 'area', 'cardboard', '.', 'back', 'mirror', 'eye', 'bags', 'gone', 'literrally', 'also', 'put', 'folds', 'sides', 'eyes', 'helped', 'also', '.', 'sensitive', 'skin', 'eyes', '.', 'burns', 'little', 'day', 'lasts', 'entire', 'day', 'also', '.']"
i have really bad eyes bags and this does the trick. really helps to use a small fans to dry faster. great for plumping eye bags,really bad eyes bags trick . really helps use small fans dry faster . great plumping eye bags,"['really', 'bad', 'eyes', 'bags', 'trick', '.', 'really', 'helps', 'use', 'small', 'fans', 'dry', 'faster', '.', 'great', 'plumping', 'eye', 'bags']"
after reading the reviews i was hopeful and wanted it to work. the color was great but the texture made my skin dry and cakey. i have sensitive skin so maybe thats why. unfortunately it didnt work for me and i had to send it back. the customer service was good  there was no problem in returning it. wanted to love it,reading reviews hopeful wanted work . color great texture made skin dry cakey . sensitive skin maybe thats . unfortunately didnt work send back . customer service good no problem returning . wanted love,"['reading', 'reviews', 'hopeful', 'wanted', 'work', '.', 'color', 'great', 'texture', 'made', 'skin', 'dry', 'cakey', '.', 'sensitive', 'skin', 'maybe', 'thats', '.', 'unfortunately', 'didnt', 'work', 'send', 'back', '.', 'customer', 'service', 'good', 'no', 'problem', 'returning', '.', 'wanted', 'love']"
out of the many ive tried that claim this temporary eye bag removal. this one is in the better ones to try. however its not just put on set n go. you will waste a lot of product trying to get it applied correctly. its a tiny tube. you need to work fast. on very clean oil free dry skin. doesnt work with make up on top works but you waste a lot of product. very expensive,many ive tried claim temporary eye bag removal . one better ones try . however not put set n go . waste lot product trying get applied correctly . tiny tube . need work fast . clean oil free dry skin . doesnt work make top works waste lot product . expensive,"['many', 'ive', 'tried', 'claim', 'temporary', 'eye', 'bag', 'removal', '.', 'one', 'better', 'ones', 'try', '.', 'however', 'not', 'put', 'set', 'n', 'go', '.', 'waste', 'lot', 'product', 'trying', 'get', 'applied', 'correctly', '.', 'tiny', 'tube', '.', 'need', 'work', 'fast', '.', 'clean', 'oil', 'free', 'dry', 'skin', '.', 'doesnt', 'work', 'make', 'top', 'works', 'waste', 'lot', 'product', '.', 'expensive']"
i ordered this serum after seeing some targeted instagram ads.and figured it was just another product id waste money on but had to try nonetheless. it arrived quickly overnight and i just tried it with low expectations and.omg i applied under my right eye first and by the time i got around to my left eye i could already see the effects under my right eye its been about 5 minutes now and the bags under both of my eyes are gone. amazing. its pricey but i cant remember the last time i didnt have those ugly dark circles under my eyes. so definitely worth it for me at least what in the world,ordered serum seeing targeted instagram ads.and figured another product id waste money try nonetheless . arrived quickly overnight tried low expectations and.omg applied right eye first time got around left eye could already see effects right eye 5 minutes bags eyes gone . amazing . pricey cant remember last time didnt ugly dark circles eyes . definitely worth least world,"['ordered', 'serum', 'seeing', 'targeted', 'instagram', 'ads.and', 'figured', 'another', 'product', 'id', 'waste', 'money', 'try', 'nonetheless', '.', 'arrived', 'quickly', 'overnight', 'tried', 'low', 'expectations', 'and.omg', 'applied', 'right', 'eye', 'first', 'time', 'got', 'around', 'left', 'eye', 'could', 'already', 'see', 'effects', 'right', 'eye', '5', 'minutes', 'bags', 'eyes', 'gone', '.', 'amazing', '.', 'pricey', 'cant', 'remember', 'last', 'time', 'didnt', 'ugly', 'dark', 'circles', 'eyes', '.', 'definitely', 'worth', 'least', 'world']"
i originally purchased the dr. brandt product and had absolutely zero results. i returned that to amazon and purchased this product instead. i did notice a slight tightening but not as significant as they show in photos. i was told by the the people who make the cream that you can put make up over it. i did try this but it pretty much made the product ineffective. i definitely do not think it is worth the money. i will keep the product and maybe try a few different times but i would not purchase again. worked a little bit but not a lot.,originally purchased dr. brandt product absolutely zero results . returned amazon purchased product instead . notice slight tightening not significant show photos . told people make cream put make . try pretty much made product ineffective . definitely not think worth money . keep product maybe try different times would not purchase . worked little bit not lot .,"['originally', 'purchased', 'dr.', 'brandt', 'product', 'absolutely', 'zero', 'results', '.', 'returned', 'amazon', 'purchased', 'product', 'instead', '.', 'notice', 'slight', 'tightening', 'not', 'significant', 'show', 'photos', '.', 'told', 'people', 'make', 'cream', 'put', 'make', '.', 'try', 'pretty', 'much', 'made', 'product', 'ineffective', '.', 'definitely', 'not', 'think', 'worth', 'money', '.', 'keep', 'product', 'maybe', 'try', 'different', 'times', 'would', 'not', 'purchase', '.', 'worked', 'little', 'bit', 'not', 'lot', '.']"
i was totally skeptical of this product.  i just turned 50 and im getting sort of bagswrinkles under my eyes and on my eyelids.  i dont wear face makeup or just sheer coverage  when i put this on my under eyes looked great.  it does what it says.  if you put on too heavy it looks white and flakyish.  you have to use the right amount.  id buy again ,totally skeptical product . turned 50 im getting sort bagswrinkles eyes eyelids . dont wear face makeup sheer coverage put eyes looked great . says . put heavy looks white flakyish . use right amount . id buy,"['totally', 'skeptical', 'product', '.', 'turned', '50', 'im', 'getting', 'sort', 'bagswrinkles', 'eyes', 'eyelids', '.', 'dont', 'wear', 'face', 'makeup', 'sheer', 'coverage', 'put', 'eyes', 'looked', 'great', '.', 'says', '.', 'put', 'heavy', 'looks', 'white', 'flakyish', '.', 'use', 'right', 'amount', '.', 'id', 'buy']"
