review,clean_review,tokens
good sunscreen for a good price. i have darker skin so im very wary about buying sunscreen without trying it out on my skin first but it works i use black girl sunscreen on my face and this on my body and im good to go water resistant and no white cast. ,good sunscreen good price . darker skin im wary buying sunscreen without trying skin first works use black girl sunscreen face body im good go water resistant no white cast .,"['good', 'sunscreen', 'good', 'price', '.', 'darker', 'skin', 'im', 'wary', 'buying', 'sunscreen', 'without', 'trying', 'skin', 'first', 'works', 'use', 'black', 'girl', 'sunscreen', 'face', 'body', 'im', 'good', 'go', 'water', 'resistant', 'no', 'white', 'cast', '.']"
its a little bit oily but its a good sun screen ,little bit oily good sun screen,"['little', 'bit', 'oily', 'good', 'sun', 'screen']"
the drytouch formula is fantastic it goes on smoothly without feeling greasy or heavy on my skin. i love that it absorbs quickly leaving my skin feeling soft and not sticky.ive used it during outdoor activities and at the beach and it kept my skin protected from sunburn all day long. the waterresistant feature really holds up even after swimming and sweating.the pump bottle makes application easy and messfree which i appreciate when im in a hurry.overall i highly recommend neutrogena ultra sheer drytouch sunscreen for anyone looking for effective sun protection that feels great on the skin. its now a staple in my skincare routine perfect sunscreen for allday protection,drytouch formula fantastic goes smoothly without feeling greasy heavy skin . love absorbs quickly leaving skin feeling soft not sticky.ive used outdoor activities beach kept skin protected sunburn day long . waterresistant feature really holds even swimming sweating.the pump bottle makes application easy messfree appreciate im hurry.overall highly recommend neutrogena ultra sheer drytouch sunscreen anyone looking effective sun protection feels great skin . staple skincare routine perfect sunscreen allday protection,"['drytouch', 'formula', 'fantastic', 'goes', 'smoothly', 'without', 'feeling', 'greasy', 'heavy', 'skin', '.', 'love', 'absorbs', 'quickly', 'leaving', 'skin', 'feeling', 'soft', 'not', 'sticky.ive', 'used', 'outdoor', 'activities', 'beach', 'kept', 'skin', 'protected', 'sunburn', 'day', 'long', '.', 'waterresistant', 'feature', 'really', 'holds', 'even', 'swimming', 'sweating.the', 'pump', 'bottle', 'makes', 'application', 'easy', 'messfree', 'appreciate', 'im', 'hurry.overall', 'highly', 'recommend', 'neutrogena', 'ultra', 'sheer', 'drytouch', 'sunscreen', 'anyone', 'looking', 'effective', 'sun', 'protection', 'feels', 'great', 'skin', '.', 'staple', 'skincare', 'routine', 'perfect', 'sunscreen', 'allday', 'protection']"
".




                




            




                




            




            




        




    




    












































  




  




    ive been using the neutrogena ultra sheer drytouch sunscreen spf 70 for a while now and its easily one of my favorite sunscreens heres why1. lightweight and nongreasy this sunscreen truly delivers on its promise of being lightweight. it absorbs quickly into the skin without leaving that heavy greasy feeling. perfect for everyday use especially under makeup.2. high spf protection with spf 70 it offers excellent protection from the sun making it a great choice for long days outdoors. ive used it during beach days and hikes and i never had any issues with sunburn.3. drytouch formula the drytouch technology keeps my skin feeling matte and smooth even in hot and humid conditions. it doesnt leave a white cast which is a huge plus for a highspf sunscreen.4. waterresistant this sunscreen holds up well during sweaty workouts or water activities. while its waterresistant i always make sure to reapply after swimming or intense exercise as recommended.5. no breakouts i have combination skin and im always cautious about products clogging my pores. thankfully this sunscreen hasnt caused any breakouts which is a relief.overall if youre looking for a powerful lightweight and nongreasy sunscreen neutrogena ultra sheer drytouch is a great option. it provides reliable protection without sacrificing comfort making it ideal for daily wear or outdoor adventures honest review of the ultra sheer dry touch spf 70",. ive using neutrogena ultra sheer drytouch sunscreen spf 70 easily one favorite sunscreens heres why1 . lightweight nongreasy sunscreen truly delivers promise lightweight . absorbs quickly skin without leaving heavy greasy feeling . perfect everyday use especially makeup.2 . high spf protection spf 70 offers excellent protection sun making great choice long days outdoors . ive used beach days hikes never issues sunburn.3 . drytouch formula drytouch technology keeps skin feeling matte smooth even hot humid conditions . doesnt leave white cast huge plus highspf sunscreen.4 . waterresistant sunscreen holds well sweaty workouts water activities . waterresistant always make sure reapply swimming intense exercise recommended.5 . no breakouts combination skin im always cautious products clogging pores . thankfully sunscreen hasnt caused breakouts relief.overall youre looking powerful lightweight nongreasy sunscreen neutrogena ultra sheer drytouch great option . provides reliable protection without sacrificing comfort making ideal daily wear outdoor adventures honest review ultra sheer dry touch spf 70,"['.', 'ive', 'using', 'neutrogena', 'ultra', 'sheer', 'drytouch', 'sunscreen', 'spf', '70', 'easily', 'one', 'favorite', 'sunscreens', 'heres', 'why1', '.', 'lightweight', 'nongreasy', 'sunscreen', 'truly', 'delivers', 'promise', 'lightweight', '.', 'absorbs', 'quickly', 'skin', 'without', 'leaving', 'heavy', 'greasy', 'feeling', '.', 'perfect', 'everyday', 'use', 'especially', 'makeup.2', '.', 'high', 'spf', 'protection', 'spf', '70', 'offers', 'excellent', 'protection', 'sun', 'making', 'great', 'choice', 'long', 'days', 'outdoors', '.', 'ive', 'used', 'beach', 'days', 'hikes', 'never', 'issues', 'sunburn.3', '.', 'drytouch', 'formula', 'drytouch', 'technology', 'keeps', 'skin', 'feeling', 'matte', 'smooth', 'even', 'hot', 'humid', 'conditions', '.', 'doesnt', 'leave', 'white', 'cast', 'huge', 'plus', 'highspf', 'sunscreen.4', '.', 'waterresistant', 'sunscreen', 'holds', 'well', 'sweaty', 'workouts', 'water', 'activities', '.', 'waterresistant', 'always', 'make', 'sure', 'reapply', 'swimming', 'intense', 'exercise', 'recommended.5', '.', 'no', 'breakouts', 'combination', 'skin', 'im', 'always', 'cautious', 'products', 'clogging', 'pores', '.', 'thankfully', 'sunscreen', 'hasnt', 'caused', 'breakouts', 'relief.overall', 'youre', 'looking', 'powerful', 'lightweight', 'nongreasy', 'sunscreen', 'neutrogena', 'ultra', 'sheer', 'drytouch', 'great', 'option', '.', 'provides', 'reliable', 'protection', 'without', 'sacrificing', 'comfort', 'making', 'ideal', 'daily', 'wear', 'outdoor', 'adventures', 'honest', 'review', 'ultra', 'sheer', 'dry', 'touch', 'spf', '70']"
lite smooth doesnt interfere w make up either ,lite smooth doesnt interfere w make either,"['lite', 'smooth', 'doesnt', 'interfere', 'w', 'make', 'either']"
it has a weird smell but doesnt seem to linger. ,weird smell doesnt seem linger .,"['weird', 'smell', 'doesnt', 'seem', 'linger', '.']"
i was skeptical about this product because i have oily skin and its very hard to fin moisturizers and sunscreen that doesnt add to the grease. i think this sunscreen does the job when i use it my skin is not overly shiny and greasy and it seems to be doing a good job at protecting my skin from the sun. great for oily skin,skeptical product oily skin hard fin moisturizers sunscreen doesnt add grease . think sunscreen job use skin not overly shiny greasy seems good job protecting skin sun . great oily skin,"['skeptical', 'product', 'oily', 'skin', 'hard', 'fin', 'moisturizers', 'sunscreen', 'doesnt', 'add', 'grease', '.', 'think', 'sunscreen', 'job', 'use', 'skin', 'not', 'overly', 'shiny', 'greasy', 'seems', 'good', 'job', 'protecting', 'skin', 'sun', '.', 'great', 'oily', 'skin']"
the neutrogena ultra sheer drytouch sunscreen lotion offers excellent sun protection with a lightweight nongreasy feel. it absorbs quickly leaving a smooth matte finish without any sticky residue. waterresistant and effective against uvauvb rays its perfect for outdoor activities. its formula suits both face and body making it versatile for daily use. the lotion doesnt clog pores making it ideal for sensitive or acneprone skin. a great option for anyone looking for powerful yet comfortable sun protection. lightweight nongreasy and reliable sun protection,neutrogena ultra sheer drytouch sunscreen lotion offers excellent sun protection lightweight nongreasy feel . absorbs quickly leaving smooth matte finish without sticky residue . waterresistant effective uvauvb rays perfect outdoor activities . formula suits face body making versatile daily use . lotion doesnt clog pores making ideal sensitive acneprone skin . great option anyone looking powerful yet comfortable sun protection . lightweight nongreasy reliable sun protection,"['neutrogena', 'ultra', 'sheer', 'drytouch', 'sunscreen', 'lotion', 'offers', 'excellent', 'sun', 'protection', 'lightweight', 'nongreasy', 'feel', '.', 'absorbs', 'quickly', 'leaving', 'smooth', 'matte', 'finish', 'without', 'sticky', 'residue', '.', 'waterresistant', 'effective', 'uvauvb', 'rays', 'perfect', 'outdoor', 'activities', '.', 'formula', 'suits', 'face', 'body', 'making', 'versatile', 'daily', 'use', '.', 'lotion', 'doesnt', 'clog', 'pores', 'making', 'ideal', 'sensitive', 'acneprone', 'skin', '.', 'great', 'option', 'anyone', 'looking', 'powerful', 'yet', 'comfortable', 'sun', 'protection', '.', 'lightweight', 'nongreasy', 'reliable', 'sun', 'protection']"
the sent is pleasant. dose not even feel like im wearing anything. looks natural gose on like a cream not oily at all like other brand ive tried. this little bottle lasted for months and i apply daily. one pump and im set. ,sent pleasant . dose not even feel like im wearing anything . looks natural gose like cream not oily like brand ive tried . little bottle lasted months apply daily . one pump im set .,"['sent', 'pleasant', '.', 'dose', 'not', 'even', 'feel', 'like', 'im', 'wearing', 'anything', '.', 'looks', 'natural', 'gose', 'like', 'cream', 'not', 'oily', 'like', 'brand', 'ive', 'tried', '.', 'little', 'bottle', 'lasted', 'months', 'apply', 'daily', '.', 'one', 'pump', 'im', 'set', '.']"
this stuff is great. its stupidly priced unfortunately. it doesnt irritate my eyes or look weird on my skin or under makeup. it also doesnt do anything for my complexion but thats not why i bought it. im much fairer than the color of this sunscreen but it blends in and doesnt show. not funky or stinky,stuff great . stupidly priced unfortunately . doesnt irritate eyes look weird skin makeup . also doesnt anything complexion thats not bought . im much fairer color sunscreen blends doesnt show . not funky stinky,"['stuff', 'great', '.', 'stupidly', 'priced', 'unfortunately', '.', 'doesnt', 'irritate', 'eyes', 'look', 'weird', 'skin', 'makeup', '.', 'also', 'doesnt', 'anything', 'complexion', 'thats', 'not', 'bought', '.', 'im', 'much', 'fairer', 'color', 'sunscreen', 'blends', 'doesnt', 'show', '.', 'not', 'funky', 'stinky']"
fantastic tinted sunscreen it is very lightweight and can spread easily. it does not burn my eyes and it absorbs quickly. it does not feel sticky at all but leave a very dewy look. i highly recommend this sunscreen to anyone. one drawback is that it is a bit pricey so it is best to wait for prime deal days to make a few more purchases. ,fantastic tinted sunscreen lightweight spread easily . not burn eyes absorbs quickly . not feel sticky leave dewy look . highly recommend sunscreen anyone . one drawback bit pricey best wait prime deal days make purchases .,"['fantastic', 'tinted', 'sunscreen', 'lightweight', 'spread', 'easily', '.', 'not', 'burn', 'eyes', 'absorbs', 'quickly', '.', 'not', 'feel', 'sticky', 'leave', 'dewy', 'look', '.', 'highly', 'recommend', 'sunscreen', 'anyone', '.', 'one', 'drawback', 'bit', 'pricey', 'best', 'wait', 'prime', 'deal', 'days', 'make', 'purchases', '.']"
i use this product by itself or on top of layered sunscreen and makeup. at first it seems a little shiny. after a few minutes it becomes more matt. this is the product i carry in my purse. there are other elta products that are wonderful.  this is my favorite. it is expensive i think. but it works so well. in a hurry sometimes just put this elta 46 on and add a touch of rouge on the low part of your cheek.keep in mind you will want to touch it up if your day is quite long. this is a wonderful product,use product top layered sunscreen makeup . first seems little shiny . minutes becomes matt . product carry purse . elta products wonderful . favorite . expensive think . works well . hurry sometimes put elta 46 add touch rouge low part cheek.keep mind want touch day quite long . wonderful product,"['use', 'product', 'top', 'layered', 'sunscreen', 'makeup', '.', 'first', 'seems', 'little', 'shiny', '.', 'minutes', 'becomes', 'matt', '.', 'product', 'carry', 'purse', '.', 'elta', 'products', 'wonderful', '.', 'favorite', '.', 'expensive', 'think', '.', 'works', 'well', '.', 'hurry', 'sometimes', 'put', 'elta', '46', 'add', 'touch', 'rouge', 'low', 'part', 'cheek.keep', 'mind', 'want', 'touch', 'day', 'quite', 'long', '.', 'wonderful', 'product']"
i love eltamd products. for the first time in my adult life ive found a product that actually suits my skin. see my morningnighttime regimen below.ive tried la roche posay cerave  neutrogena cetaphil nothing has worked well with my skin.its either made me break out or look greasy or dry.my skin type from what ive been told by a dermatologist is more acne pronenormal.ive previously used rodan and fields unblemish regime but was super expensive and i tried the sunday rileys wake up with me complete brightening morning skincare set which didnt make me break out but also didnt leave my skin feeling amazing made my poors enlarged and was also expensive for the full product sizes.night skin care routinesunday riley ceramic slip face cleanser 35 lasts me a year i use pea size daily useeltamd pm restore moisturizer 45 lasts me 5 months daily useoccasionally ill use a serum as the last steprodan  fields active hydration serum  120 lasts me 69 months use as neededmorning routineeither cold water to rinse night time product off or sunday riley ceramic slipeltamd am restore moisturizer 45 last 3 monthseltamd uv clear tinted face sunscreen 45 last 3 months but i use more during summerthe pm lotion is my favorite makes my skin feel sooooo good and friends have given compliments after applying it on.the am is a solid daily moisturizer. i dont feel that same glow as the pm but it makes my skin feel hydrated.i rarely have dry skin looks greasy no breakouts.my dermatologist said the tinted face sunscreen has ingredients to fight breakouts so even if im not in the sun ill still use it daily.i just started using the eye cream unsure how i feel about it as of now.im about to try a few more eltamd products will update review shortly amazing daily moisturizersunscreen doesnt leave you greasy and no break outs,love eltamd products . first time adult life ive found product actually suits skin . see morningnighttime regimen below.ive tried la roche posay cerave neutrogena cetaphil nothing worked well skin.its either made break look greasy dry.my skin type ive told dermatologist acne pronenormal.ive previously used rodan fields unblemish regime super expensive tried sunday rileys wake complete brightening morning skincare set didnt make break also didnt leave skin feeling amazing made poors enlarged also expensive full product sizes.night skin care routinesunday riley ceramic slip face cleanser 35 lasts year use pea size daily useeltamd pm restore moisturizer 45 lasts 5 months daily useoccasionally ill use serum last steprodan fields active hydration serum 120 lasts 69 months use neededmorning routineeither cold water rinse night time product sunday riley ceramic slipeltamd restore moisturizer 45 last 3 monthseltamd uv clear tinted face sunscreen 45 last 3 months use summerthe pm lotion favorite makes skin feel sooooo good friends given compliments applying on.the solid daily moisturizer . dont feel glow pm makes skin feel hydrated.i rarely dry skin looks greasy no breakouts.my dermatologist said tinted face sunscreen ingredients fight breakouts even im not sun ill still use daily.i started using eye cream unsure feel now.im try eltamd products update review shortly amazing daily moisturizersunscreen doesnt leave greasy no break outs,"['love', 'eltamd', 'products', '.', 'first', 'time', 'adult', 'life', 'ive', 'found', 'product', 'actually', 'suits', 'skin', '.', 'see', 'morningnighttime', 'regimen', 'below.ive', 'tried', 'la', 'roche', 'posay', 'cerave', 'neutrogena', 'cetaphil', 'nothing', 'worked', 'well', 'skin.its', 'either', 'made', 'break', 'look', 'greasy', 'dry.my', 'skin', 'type', 'ive', 'told', 'dermatologist', 'acne', 'pronenormal.ive', 'previously', 'used', 'rodan', 'fields', 'unblemish', 'regime', 'super', 'expensive', 'tried', 'sunday', 'rileys', 'wake', 'complete', 'brightening', 'morning', 'skincare', 'set', 'didnt', 'make', 'break', 'also', 'didnt', 'leave', 'skin', 'feeling', 'amazing', 'made', 'poors', 'enlarged', 'also', 'expensive', 'full', 'product', 'sizes.night', 'skin', 'care', 'routinesunday', 'riley', 'ceramic', 'slip', 'face', 'cleanser', '35', 'lasts', 'year', 'use', 'pea', 'size', 'daily', 'useeltamd', 'pm', 'restore', 'moisturizer', '45', 'lasts', '5', 'months', 'daily', 'useoccasionally', 'ill', 'use', 'serum', 'last', 'steprodan', 'fields', 'active', 'hydration', 'serum', '120', 'lasts', '69', 'months', 'use', 'neededmorning', 'routineeither', 'cold', 'water', 'rinse', 'night', 'time', 'product', 'sunday', 'riley', 'ceramic', 'slipeltamd', 'restore', 'moisturizer', '45', 'last', '3', 'monthseltamd', 'uv', 'clear', 'tinted', 'face', 'sunscreen', '45', 'last', '3', 'months', 'use', 'summerthe', 'pm', 'lotion', 'favorite', 'makes', 'skin', 'feel', 'sooooo', 'good', 'friends', 'given', 'compliments', 'applying', 'on.the', 'solid', 'daily', 'moisturizer', '.', 'dont', 'feel', 'glow', 'pm', 'makes', 'skin', 'feel', 'hydrated.i', 'rarely', 'dry', 'skin', 'looks', 'greasy', 'no', 'breakouts.my', 'dermatologist', 'said', 'tinted', 'face', 'sunscreen', 'ingredients', 'fight', 'breakouts', 'even', 'im', 'not', 'sun', 'ill', 'still', 'use', 'daily.i', 'started', 'using', 'eye', 'cream', 'unsure', 'feel', 'now.im', 'try', 'eltamd', 'products', 'update', 'review', 'shortly', 'amazing', 'daily', 'moisturizersunscreen', 'doesnt', 'leave', 'greasy', 'no', 'break', 'outs']"
as a loyal fan of the eltamd brand i was excited to try their tinted sunscreen and for the most part it didnt disappoint.firstly i appreciate eltamds commitment to creating highquality skincare products and this sunscreen is no exception. the oilfree formula is fantastic for my combination skin providing sun protection without feeling heavy or greasy.the tinted formula is a nice touch offering a bit of coverage and helping to even out my skin tone. however i did find it to be a tad more sheer than i expected. while it provides a subtle tint its not quite enough to replace my usual foundation on days when i want more coverage.that being said the sunscreen itself is fantastic. the zinc oxide provides broadspectrum spf protection which is crucial for preventing sun damage and premature aging. plus its noncomedogenic so it wont clog pores or cause breakouts.overall while the tint was a bit sheer for my liking i still think the eltamd uv clear tinted face sunscreen is a solid choice for daily sun protection. if youre looking for a lightweight oilfree sunscreen that also provides a hint of coverage give this one a try. great but a little more sheer than i expected,loyal fan eltamd brand excited try tinted sunscreen part didnt disappoint.firstly appreciate eltamds commitment creating highquality skincare products sunscreen no exception . oilfree formula fantastic combination skin providing sun protection without feeling heavy greasy.the tinted formula nice touch offering bit coverage helping even skin tone . however find tad sheer expected . provides subtle tint not quite enough replace usual foundation days want coverage.that said sunscreen fantastic . zinc oxide provides broadspectrum spf protection crucial preventing sun damage premature aging . plus noncomedogenic wont clog pores cause breakouts.overall tint bit sheer liking still think eltamd uv clear tinted face sunscreen solid choice daily sun protection . youre looking lightweight oilfree sunscreen also provides hint coverage give one try . great little sheer expected,"['loyal', 'fan', 'eltamd', 'brand', 'excited', 'try', 'tinted', 'sunscreen', 'part', 'didnt', 'disappoint.firstly', 'appreciate', 'eltamds', 'commitment', 'creating', 'highquality', 'skincare', 'products', 'sunscreen', 'no', 'exception', '.', 'oilfree', 'formula', 'fantastic', 'combination', 'skin', 'providing', 'sun', 'protection', 'without', 'feeling', 'heavy', 'greasy.the', 'tinted', 'formula', 'nice', 'touch', 'offering', 'bit', 'coverage', 'helping', 'even', 'skin', 'tone', '.', 'however', 'find', 'tad', 'sheer', 'expected', '.', 'provides', 'subtle', 'tint', 'not', 'quite', 'enough', 'replace', 'usual', 'foundation', 'days', 'want', 'coverage.that', 'said', 'sunscreen', 'fantastic', '.', 'zinc', 'oxide', 'provides', 'broadspectrum', 'spf', 'protection', 'crucial', 'preventing', 'sun', 'damage', 'premature', 'aging', '.', 'plus', 'noncomedogenic', 'wont', 'clog', 'pores', 'cause', 'breakouts.overall', 'tint', 'bit', 'sheer', 'liking', 'still', 'think', 'eltamd', 'uv', 'clear', 'tinted', 'face', 'sunscreen', 'solid', 'choice', 'daily', 'sun', 'protection', '.', 'youre', 'looking', 'lightweight', 'oilfree', 'sunscreen', 'also', 'provides', 'hint', 'coverage', 'give', 'one', 'try', '.', 'great', 'little', 'sheer', 'expected']"
i love this sunscreens level of tint. as a super pale person its nice that it blends well and can be built up. i wear it alone for the nomakeup makeup days. ,love sunscreens level tint . super pale person nice blends well built . wear alone nomakeup makeup days .,"['love', 'sunscreens', 'level', 'tint', '.', 'super', 'pale', 'person', 'nice', 'blends', 'well', 'built', '.', 'wear', 'alone', 'nomakeup', 'makeup', 'days', '.']"
i had to return the first order because when it arrived the product was leaking out the side of the lid below the pump and i couldnt get it to come up into the pump to come out where it is supposed to flow out. i sent it back and had them replace it but the second container wouldnt pump out at all. i thought it best to call the company to ask for assistance since i didnt want to return a second one and give up on the product. i was told by the person who works for the company to turn the tube upsidedown and tap it 8 or 10 times sharply against my other palm to get the product up into the pump applicator since it does not have anything inside to bring the product up into the pump and sometimes it just settles to the bottom of the tube. it was successful and now works just fine. i hope this helps others who might have this problem. i think the packaging should include this instruction printed on the outside of the box so others dont return a perfectly good tube of what is a bit expensive to waste. i really like this product but will admit that it is pricey. i have just started using it so i dont have much to go on yet. what i will say is that i have very sensitive skin prone to rosacea if i try new products so i was happy to find that this caused no irritation for me and i like the bit of tint that it has to even out my skin tone since i have never used foundation. so far i think its a great product. ill revisit this post if anything changes over the course of using the rest of the container.  6 weeks later i love this sunscreen no problems whatsoever i will be purchasing again. very nice product if your new product wont pump out read this,return first order arrived product leaking side lid pump couldnt get come pump come supposed flow . sent back replace second container wouldnt pump . thought best call company ask assistance since didnt want return second one give product . told person works company turn tube upsidedown tap 8 10 times sharply palm get product pump applicator since not anything inside bring product pump sometimes settles bottom tube . successful works fine . hope helps others might problem . think packaging include instruction printed outside box others dont return perfectly good tube bit expensive waste . really like product admit pricey . started using dont much go yet . say sensitive skin prone rosacea try new products happy find caused no irritation like bit tint even skin tone since never used foundation . far think great product . ill revisit post anything changes course using rest container . 6 weeks later love sunscreen no problems whatsoever purchasing . nice product new product wont pump read,"['return', 'first', 'order', 'arrived', 'product', 'leaking', 'side', 'lid', 'pump', 'couldnt', 'get', 'come', 'pump', 'come', 'supposed', 'flow', '.', 'sent', 'back', 'replace', 'second', 'container', 'wouldnt', 'pump', '.', 'thought', 'best', 'call', 'company', 'ask', 'assistance', 'since', 'didnt', 'want', 'return', 'second', 'one', 'give', 'product', '.', 'told', 'person', 'works', 'company', 'turn', 'tube', 'upsidedown', 'tap', '8', '10', 'times', 'sharply', 'palm', 'get', 'product', 'pump', 'applicator', 'since', 'not', 'anything', 'inside', 'bring', 'product', 'pump', 'sometimes', 'settles', 'bottom', 'tube', '.', 'successful', 'works', 'fine', '.', 'hope', 'helps', 'others', 'might', 'problem', '.', 'think', 'packaging', 'include', 'instruction', 'printed', 'outside', 'box', 'others', 'dont', 'return', 'perfectly', 'good', 'tube', 'bit', 'expensive', 'waste', '.', 'really', 'like', 'product', 'admit', 'pricey', '.', 'started', 'using', 'dont', 'much', 'go', 'yet', '.', 'say', 'sensitive', 'skin', 'prone', 'rosacea', 'try', 'new', 'products', 'happy', 'find', 'caused', 'no', 'irritation', 'like', 'bit', 'tint', 'even', 'skin', 'tone', 'since', 'never', 'used', 'foundation', '.', 'far', 'think', 'great', 'product', '.', 'ill', 'revisit', 'post', 'anything', 'changes', 'course', 'using', 'rest', 'container', '.', '6', 'weeks', 'later', 'love', 'sunscreen', 'no', 'problems', 'whatsoever', 'purchasing', '.', 'nice', 'product', 'new', 'product', 'wont', 'pump', 'read']"
bought it because i was going on a hike around some national parks i should have bought the spray version because this combined with bug spray made a thick coating that was really uncomfortable and clammy for my skin. i only used it a few times and then borrowed spray lotion from friends. would not buy again but my wife really liked it. a bit too thick,bought going hike around national parks bought spray version combined bug spray made thick coating really uncomfortable clammy skin . used times borrowed spray lotion friends . would not buy wife really liked . bit thick,"['bought', 'going', 'hike', 'around', 'national', 'parks', 'bought', 'spray', 'version', 'combined', 'bug', 'spray', 'made', 'thick', 'coating', 'really', 'uncomfortable', 'clammy', 'skin', '.', 'used', 'times', 'borrowed', 'spray', 'lotion', 'friends', '.', 'would', 'not', 'buy', 'wife', 'really', 'liked', '.', 'bit', 'thick']"
my family and i use this sunscreen in the summer none of us got burns of any kind.  it was great.  of course i will order it again.mi familia y yo usamos este protector solar en verano ninguno tuvo quemaduras de ningn tipo. fue genial. por supuesto volver a pedirlo. ,family use sunscreen summer none us got burns kind . great . course order again.mi familia yo usamos este protector solar en verano ninguno tuvo quemaduras de ningn tipo . fue genial . por supuesto volver pedirlo .,"['family', 'use', 'sunscreen', 'summer', 'none', 'us', 'got', 'burns', 'kind', '.', 'great', '.', 'course', 'order', 'again.mi', 'familia', 'yo', 'usamos', 'este', 'protector', 'solar', 'en', 'verano', 'ninguno', 'tuvo', 'quemaduras', 'de', 'ningn', 'tipo', '.', 'fue', 'genial', '.', 'por', 'supuesto', 'volver', 'pedirlo', '.']"
i always use this sunscreen since i work outdoors the majority of the day. only thing that is a con is that its a bit oily great price for 2 bottles,always use sunscreen since work outdoors majority day . thing con bit oily great price 2 bottles,"['always', 'use', 'sunscreen', 'since', 'work', 'outdoors', 'majority', 'day', '.', 'thing', 'con', 'bit', 'oily', 'great', 'price', '2', 'bottles']"
does its job but leaves a white cast. does its job but.,job leaves white cast . job .,"['job', 'leaves', 'white', 'cast', '.', 'job', '.']"
i use it for playing golf 5 hours under direct sun. it works really well. love it. ,use playing golf 5 hours direct sun . works really well . love .,"['use', 'playing', 'golf', '5', 'hours', 'direct', 'sun', '.', 'works', 'really', 'well', '.', 'love', '.']"
but does the job for my lighter laborer husband ,job lighter laborer husband,"['job', 'lighter', 'laborer', 'husband']"
this is my preferred sunscreen. it has good protection and applies light and nongreasy. product is 4 stars.sunscreen expiration dates are 23 years from manufacturing date. the sunscreen i received had only a 6 month window. so it was already at least 1.5 years old. i returned it and went to walmart to buy the same thing with 18 months until expiration. amazon should ensure it is providing fresh product to customers so 2 stars. good sunscreen but short expiration,preferred sunscreen . good protection applies light nongreasy . product 4 stars.sunscreen expiration dates 23 years manufacturing date . sunscreen received 6 month window . already least 1.5 years old . returned went walmart buy thing 18 months expiration . amazon ensure providing fresh product customers 2 stars . good sunscreen short expiration,"['preferred', 'sunscreen', '.', 'good', 'protection', 'applies', 'light', 'nongreasy', '.', 'product', '4', 'stars.sunscreen', 'expiration', 'dates', '23', 'years', 'manufacturing', 'date', '.', 'sunscreen', 'received', '6', 'month', 'window', '.', 'already', 'least', '1.5', 'years', 'old', '.', 'returned', 'went', 'walmart', 'buy', 'thing', '18', 'months', 'expiration', '.', 'amazon', 'ensure', 'providing', 'fresh', 'product', 'customers', '2', 'stars', '.', 'good', 'sunscreen', 'short', 'expiration']"
".




                




            




                




            




            




        




    




    












































  




  




    very cute drawings really puts you in the christmas mood great coloring book i am very happy with my purchase",. cute drawings really puts christmas mood great coloring book happy purchase,"['.', 'cute', 'drawings', 'really', 'puts', 'christmas', 'mood', 'great', 'coloring', 'book', 'happy', 'purchase']"
i didnt like it it leaves the skin greasy and very shiny. my skin tends to be dry. ,didnt like leaves skin greasy shiny . skin tends dry .,"['didnt', 'like', 'leaves', 'skin', 'greasy', 'shiny', '.', 'skin', 'tends', 'dry', '.']"
it protect very well my face and neck and moisturizer so nicely. ,protect well face neck moisturizer nicely .,"['protect', 'well', 'face', 'neck', 'moisturizer', 'nicely', '.']"
have recommended this to many people already. great formula does not bother my eyes do not need much so it will last quite a while even with daily use. a new favorite ,recommended many people already . great formula not bother eyes not need much last quite even daily use . new favorite,"['recommended', 'many', 'people', 'already', '.', 'great', 'formula', 'not', 'bother', 'eyes', 'not', 'need', 'much', 'last', 'quite', 'even', 'daily', 'use', '.', 'new', 'favorite']"
this was the only new thing in my skincare routine and i started getting a few pimples in weird places after using this a couple times like below my lower lip. i dont really break out so this was definitely weird. not 100 sure it was this but it did sting when applying. wanted to try a tinted sunscreen but dont think this one is for me. may have caused my face to break out,new thing skincare routine started getting pimples weird places using couple times like lower lip . dont really break definitely weird . not 100 sure sting applying . wanted try tinted sunscreen dont think one . may caused face break,"['new', 'thing', 'skincare', 'routine', 'started', 'getting', 'pimples', 'weird', 'places', 'using', 'couple', 'times', 'like', 'lower', 'lip', '.', 'dont', 'really', 'break', 'definitely', 'weird', '.', 'not', '100', 'sure', 'sting', 'applying', '.', 'wanted', 'try', 'tinted', 'sunscreen', 'dont', 'think', 'one', '.', 'may', 'caused', 'face', 'break']"
wife got these because it doesnt cause eye irritation doesnt sting the eye,wife got doesnt cause eye irritation doesnt sting eye,"['wife', 'got', 'doesnt', 'cause', 'eye', 'irritation', 'doesnt', 'sting', 'eye']"
