review,clean_review,tokens
same great product for years. great value for the bulk size. check price history to be sure. go to moisturizer good bulk value,great product years . great value bulk size . check price history sure . go moisturizer good bulk value,"['great', 'product', 'years', '.', 'great', 'value', 'bulk', 'size', '.', 'check', 'price', 'history', 'sure', '.', 'go', 'moisturizer', 'good', 'bulk', 'value']"
super big will last me a very long time and works very well both quality and quantity of what you get is so worth it.,super big last long time works well quality quantity get worth .,"['super', 'big', 'last', 'long', 'time', 'works', 'well', 'quality', 'quantity', 'get', 'worth', '.']"
best thing to add to your skin care routine best skin care cream,best thing add skin care routine best skin care cream,"['best', 'thing', 'add', 'skin', 'care', 'routine', 'best', 'skin', 'care', 'cream']"
the price is good it take to long to receive it,price good take long receive,"['price', 'good', 'take', 'long', 'receive']"
if you have sensitive skin this is the best for you. i usually put this on top of cortisone after a nice shower or bath. you can use it i your face but i use the cetaphil spf 15 moisturizer in my face. ,sensitive skin best . usually put top cortisone nice shower bath . use face use cetaphil spf 15 moisturizer face .,"['sensitive', 'skin', 'best', '.', 'usually', 'put', 'top', 'cortisone', 'nice', 'shower', 'bath', '.', 'use', 'face', 'use', 'cetaphil', 'spf', '15', 'moisturizer', 'face', '.']"
started using many years ago after a dr. recommended it for our granddaughters dry skin.it smooths dry rough skin. ,started using many years ago dr. recommended granddaughters dry skin.it smooths dry rough skin .,"['started', 'using', 'many', 'years', 'ago', 'dr.', 'recommended', 'granddaughters', 'dry', 'skin.it', 'smooths', 'dry', 'rough', 'skin', '.']"
i have had dry skin and eczema all my life so i have had my share of lotions that i have tried. im so glad i found this one. its the only one i will use now. it works really well for dry skin it has a nice consistency and its not greasy at all. its thicker and less watery than the lotion that you would use a pump for. i use it all over my body after the shower and also on my face twice a day. no need for anything more fancy or expensive face cream. this is it. lately with the dry weather i like to add a drop or two of argon oil or rosehip oil and it makes putting those oil on much easier as well. added the oil makes my face look dewier some may say too oily but i would prefer looking oily to feeling dry. i wish this was a subscribe and save item because i will purchase this item regularly. good for face and body,dry skin eczema life share lotions tried . im glad found one . one use . works really well dry skin nice consistency not greasy . thicker less watery lotion would use pump . use body shower also face twice day . no need anything fancy expensive face cream . . lately dry weather like add drop two argon oil rosehip oil makes putting oil much easier well . added oil makes face look dewier may say oily would prefer looking oily feeling dry . wish subscribe save item purchase item regularly . good face body,"['dry', 'skin', 'eczema', 'life', 'share', 'lotions', 'tried', '.', 'im', 'glad', 'found', 'one', '.', 'one', 'use', '.', 'works', 'really', 'well', 'dry', 'skin', 'nice', 'consistency', 'not', 'greasy', '.', 'thicker', 'less', 'watery', 'lotion', 'would', 'use', 'pump', '.', 'use', 'body', 'shower', 'also', 'face', 'twice', 'day', '.', 'no', 'need', 'anything', 'fancy', 'expensive', 'face', 'cream', '.', '.', 'lately', 'dry', 'weather', 'like', 'add', 'drop', 'two', 'argon', 'oil', 'rosehip', 'oil', 'makes', 'putting', 'oil', 'much', 'easier', 'well', '.', 'added', 'oil', 'makes', 'face', 'look', 'dewier', 'may', 'say', 'oily', 'would', 'prefer', 'looking', 'oily', 'feeling', 'dry', '.', 'wish', 'subscribe', 'save', 'item', 'purchase', 'item', 'regularly', '.', 'good', 'face', 'body']"
best cream for dry skin cetaphil is best cream,best cream dry skin cetaphil best cream,"['best', 'cream', 'dry', 'skin', 'cetaphil', 'best', 'cream']"
great item really work great on my skin ,great item really work great skin,"['great', 'item', 'really', 'work', 'great', 'skin']"
i really like this product. the lotion is nice thick and moisturizing. this product does not have a strong scent  it is easy to rub into skin and the jar has a good amount of product. i would buy this again and recommend the product this is a nice product,really like product . lotion nice thick moisturizing . product not strong scent easy rub skin jar good amount product . would buy recommend product nice product,"['really', 'like', 'product', '.', 'lotion', 'nice', 'thick', 'moisturizing', '.', 'product', 'not', 'strong', 'scent', 'easy', 'rub', 'skin', 'jar', 'good', 'amount', 'product', '.', 'would', 'buy', 'recommend', 'product', 'nice', 'product']"
think it helped with the few wrinkles i have. ,think helped wrinkles .,"['think', 'helped', 'wrinkles', '.']"
i had never heard of this brand before so i did not know what to expect.  so far so good.  it does not dry out my skin and it does not irritate my eyes. ,never heard brand not know expect . far good . not dry skin not irritate eyes .,"['never', 'heard', 'brand', 'not', 'know', 'expect', '.', 'far', 'good', '.', 'not', 'dry', 'skin', 'not', 'irritate', 'eyes', '.']"
i just got this product so i dont know if it works but it was shipped quickly and it feels good when i put it on and absorbs well. it does have a slight odor but nothing i couldnt handle. so far so goood,got product dont know works shipped quickly feels good put absorbs well . slight odor nothing couldnt handle . far goood,"['got', 'product', 'dont', 'know', 'works', 'shipped', 'quickly', 'feels', 'good', 'put', 'absorbs', 'well', '.', 'slight', 'odor', 'nothing', 'couldnt', 'handle', '.', 'far', 'goood']"
a great cream for face smooth and healing i will purchase again ,great cream face smooth healing purchase,"['great', 'cream', 'face', 'smooth', 'healing', 'purchase']"
the lotion is absorbed quickly into the skin without any noticeable residue. ,lotion absorbed quickly skin without noticeable residue .,"['lotion', 'absorbed', 'quickly', 'skin', 'without', 'noticeable', 'residue', '.']"
this is a moisturizer for very dry skin that isnt petroleum jelly.  it is absorbed and isnt greasy.  i love it. wonderful moisturizer and not greasy,moisturizer dry skin isnt petroleum jelly . absorbed isnt greasy . love . wonderful moisturizer not greasy,"['moisturizer', 'dry', 'skin', 'isnt', 'petroleum', 'jelly', '.', 'absorbed', 'isnt', 'greasy', '.', 'love', '.', 'wonderful', 'moisturizer', 'not', 'greasy']"
love this cream and affordable compared to ceraphil ,love cream affordable compared ceraphil,"['love', 'cream', 'affordable', 'compared', 'ceraphil']"
this product is a fantastic find its reasonably priced making it accessible for most budgets without compromising on quality. the product is exactly as described and its usefulness cannot be overstated. ive found it to be incredibly practical and efficient in meeting my needs. the attention to detail is impressive and the performance is on par with more expensive alternatives. if youre looking for something reliable wellmade and at a fair price point this is the perfect choice. highly recommended ,product fantastic find reasonably priced making accessible budgets without compromising quality . product exactly described usefulness not overstated . ive found incredibly practical efficient meeting needs . attention detail impressive performance par expensive alternatives . youre looking something reliable wellmade fair price point perfect choice . highly recommended,"['product', 'fantastic', 'find', 'reasonably', 'priced', 'making', 'accessible', 'budgets', 'without', 'compromising', 'quality', '.', 'product', 'exactly', 'described', 'usefulness', 'not', 'overstated', '.', 'ive', 'found', 'incredibly', 'practical', 'efficient', 'meeting', 'needs', '.', 'attention', 'detail', 'impressive', 'performance', 'par', 'expensive', 'alternatives', '.', 'youre', 'looking', 'something', 'reliable', 'wellmade', 'fair', 'price', 'point', 'perfect', 'choice', '.', 'highly', 'recommended']"
this was recommended by my dermatologist and its amazing.  i was using all these other lotions from bath and body works or wherever and they would work for a short time this i apply and its works the whole day even after being in water ,recommended dermatologist amazing . using lotions bath body works wherever would work short time apply works whole day even water,"['recommended', 'dermatologist', 'amazing', '.', 'using', 'lotions', 'bath', 'body', 'works', 'wherever', 'would', 'work', 'short', 'time', 'apply', 'works', 'whole', 'day', 'even', 'water']"
this is a great moisturizer  i love that it comes in a tub i feel like i get so much more for my money.there is no waste like in a bottle you can use every last drop ,great moisturizer love comes tub feel like get much money.there no waste like bottle use every last drop,"['great', 'moisturizer', 'love', 'comes', 'tub', 'feel', 'like', 'get', 'much', 'money.there', 'no', 'waste', 'like', 'bottle', 'use', 'every', 'last', 'drop']"
im very happy that the jars were shipped with sealed tops.  sealing the tops eliminate contents from leaking.  i regularly order this product and this was the first pleasant experience in the shopping of the product. sealing the product container,im happy jars shipped sealed tops . sealing tops eliminate contents leaking . regularly order product first pleasant experience shopping product . sealing product container,"['im', 'happy', 'jars', 'shipped', 'sealed', 'tops', '.', 'sealing', 'tops', 'eliminate', 'contents', 'leaking', '.', 'regularly', 'order', 'product', 'first', 'pleasant', 'experience', 'shopping', 'product', '.', 'sealing', 'product', 'container']"
my dermatologist recommended this and it works pretty well. i have combination skin that is getting more and more dry as i age. this works not just on the face but anywhere and its fantastic for sensitive skin. ,dermatologist recommended works pretty well . combination skin getting dry age . works not face anywhere fantastic sensitive skin .,"['dermatologist', 'recommended', 'works', 'pretty', 'well', '.', 'combination', 'skin', 'getting', 'dry', 'age', '.', 'works', 'not', 'face', 'anywhere', 'fantastic', 'sensitive', 'skin', '.']"
i love this no fragrance no fancy packaging or big expense works great great for dry skin,love no fragrance no fancy packaging big expense works great great dry skin,"['love', 'no', 'fragrance', 'no', 'fancy', 'packaging', 'big', 'expense', 'works', 'great', 'great', 'dry', 'skin']"
this is a nice cream with no scent and it isnt greasy. i just wanted something to put on feet and legs that wasnt too noticeable.  it is inexpensive and does the job at keeping heels soft. nice cream not greasy,nice cream no scent isnt greasy . wanted something put feet legs wasnt noticeable . inexpensive job keeping heels soft . nice cream not greasy,"['nice', 'cream', 'no', 'scent', 'isnt', 'greasy', '.', 'wanted', 'something', 'put', 'feet', 'legs', 'wasnt', 'noticeable', '.', 'inexpensive', 'job', 'keeping', 'heels', 'soft', '.', 'nice', 'cream', 'not', 'greasy']"
this is very good for dry skin leave your skin feel soft and moisturized ,good dry skin leave skin feel soft moisturized,"['good', 'dry', 'skin', 'leave', 'skin', 'feel', 'soft', 'moisturized']"
i love this product  i tried a generic lookalike and threw it out.  stick with the real deal.  this size fits my shower although i have a large one too.  its the only moisturizer i buy. this is the one you are looking for,love product tried generic lookalike threw . stick real deal . size fits shower although large one . moisturizer buy . one looking,"['love', 'product', 'tried', 'generic', 'lookalike', 'threw', '.', 'stick', 'real', 'deal', '.', 'size', 'fits', 'shower', 'although', 'large', 'one', '.', 'moisturizer', 'buy', '.', 'one', 'looking']"
finally jumped on the cetaphil train and i am glad i did. my skin was soooooo dry. this does the trick. what a great product,finally jumped cetaphil train glad . skin soooooo dry . trick . great product,"['finally', 'jumped', 'cetaphil', 'train', 'glad', '.', 'skin', 'soooooo', 'dry', '.', 'trick', '.', 'great', 'product']"
i use this everywhere. as a moisturizer after shaving my head and face because its not an overwhelming shine or smell. get product and worth the cost. does the job very well,use everywhere . moisturizer shaving head face not overwhelming shine smell . get product worth cost . job well,"['use', 'everywhere', '.', 'moisturizer', 'shaving', 'head', 'face', 'not', 'overwhelming', 'shine', 'smell', '.', 'get', 'product', 'worth', 'cost', '.', 'job', 'well']"
this lotion is heavy and greasy. it may be okay to use occasionally on your face or hands but i wanted to use it as a complete body moisturizer after a shower and its just too thick for that. the following day when i took another shower it would not rinse off very well.  if youre looking for a lightweight lotion as i was this is not what you want. ,lotion heavy greasy . may okay use occasionally face hands wanted use complete body moisturizer shower thick . following day took another shower would not rinse well . youre looking lightweight lotion not want .,"['lotion', 'heavy', 'greasy', '.', 'may', 'okay', 'use', 'occasionally', 'face', 'hands', 'wanted', 'use', 'complete', 'body', 'moisturizer', 'shower', 'thick', '.', 'following', 'day', 'took', 'another', 'shower', 'would', 'not', 'rinse', 'well', '.', 'youre', 'looking', 'lightweight', 'lotion', 'not', 'want', '.']"
this is a great moisturizer and lightweight on your face not a heavy feeling at all. it definitely helps for dry skin or if you need extra moisture in the cold weather. ,great moisturizer lightweight face not heavy feeling . definitely helps dry skin need extra moisture cold weather .,"['great', 'moisturizer', 'lightweight', 'face', 'not', 'heavy', 'feeling', '.', 'definitely', 'helps', 'dry', 'skin', 'need', 'extra', 'moisture', 'cold', 'weather', '.']"
its ok but it feels a bit greasy and doesnt absorb ,ok feels bit greasy doesnt absorb,"['ok', 'feels', 'bit', 'greasy', 'doesnt', 'absorb']"
i have very dry and extremely sensitive skin.  ive been searching seemingly forever for a lotion that is both mild and effective.  honestly id basically given up hope on finding what i wanted and had mostly stopped even trying.  recently though i came across a recommendation for this cream and it was convincing enough that i was willing to give it a shot.  i am so glad i did.this cream is a bit heavy and a little goes a long way but its so effective  it manages to be very easy on my skin while still helping clear up even the extremely dry winterbattered patches.  with this i did one application on my hands and the next day they were very noticeably improved.  no other lotion ive tried has done that.  most lotions just moisturize while theyre on the skin but as soon as they wear off my skin looks almost as bad as it did before.  this one actually made my skin itself better.  im done looking  this is the one for me. actually fixes the dryness instead of just covering it up.,dry extremely sensitive skin . ive searching seemingly forever lotion mild effective . honestly id basically given hope finding wanted mostly stopped even trying . recently though came across recommendation cream convincing enough willing give shot . glad did.this cream bit heavy little goes long way effective manages easy skin still helping clear even extremely dry winterbattered patches . one application hands next day noticeably improved . no lotion ive tried done . lotions moisturize theyre skin soon wear skin looks almost bad . one actually made skin better . im done looking one . actually fixes dryness instead covering .,"['dry', 'extremely', 'sensitive', 'skin', '.', 'ive', 'searching', 'seemingly', 'forever', 'lotion', 'mild', 'effective', '.', 'honestly', 'id', 'basically', 'given', 'hope', 'finding', 'wanted', 'mostly', 'stopped', 'even', 'trying', '.', 'recently', 'though', 'came', 'across', 'recommendation', 'cream', 'convincing', 'enough', 'willing', 'give', 'shot', '.', 'glad', 'did.this', 'cream', 'bit', 'heavy', 'little', 'goes', 'long', 'way', 'effective', 'manages', 'easy', 'skin', 'still', 'helping', 'clear', 'even', 'extremely', 'dry', 'winterbattered', 'patches', '.', 'one', 'application', 'hands', 'next', 'day', 'noticeably', 'improved', '.', 'no', 'lotion', 'ive', 'tried', 'done', '.', 'lotions', 'moisturize', 'theyre', 'skin', 'soon', 'wear', 'skin', 'looks', 'almost', 'bad', '.', 'one', 'actually', 'made', 'skin', 'better', '.', 'im', 'done', 'looking', 'one', '.', 'actually', 'fixes', 'dryness', 'instead', 'covering', '.']"
i have extremely dry skin because of having to take steroids for the duration and have had a hard time finding something that will bring me some relief from dry cracking and fragile skin especially upper arms and legs. there are many out there that work but i will have to say that this cream really gets the job done. its nice and creamy and soaks in quickly  without leaving a sticky residue behind. it especially works well if you apply it at night after a bath.so it can heal while youre resting. works really well on your feet too. better than all the rest,extremely dry skin take steroids duration hard time finding something bring relief dry cracking fragile skin especially upper arms legs . many work say cream really gets job done . nice creamy soaks quickly without leaving sticky residue behind . especially works well apply night bath.so heal youre resting . works really well feet . better rest,"['extremely', 'dry', 'skin', 'take', 'steroids', 'duration', 'hard', 'time', 'finding', 'something', 'bring', 'relief', 'dry', 'cracking', 'fragile', 'skin', 'especially', 'upper', 'arms', 'legs', '.', 'many', 'work', 'say', 'cream', 'really', 'gets', 'job', 'done', '.', 'nice', 'creamy', 'soaks', 'quickly', 'without', 'leaving', 'sticky', 'residue', 'behind', '.', 'especially', 'works', 'well', 'apply', 'night', 'bath.so', 'heal', 'youre', 'resting', '.', 'works', 'really', 'well', 'feet', '.', 'better', 'rest']"
i love that this product goes on thick and rich but is one of the few products where it actually feels like my skin soaks it all in. it doesnt feel thick or heavy after it settles. my dry patches were halfway gone after one use and totally gone after two uses. i dont have to deal with the tight itchy skin feeling when i use this and it lasts all daynight. i also put a retinol serum under it sometimes and it keeps the retinol from drying my skin out. i will continue to get this and recommend it to everyone i know best winterdry skin moisturizer for my face,love product goes thick rich one products actually feels like skin soaks . doesnt feel thick heavy settles . dry patches halfway gone one use totally gone two uses . dont deal tight itchy skin feeling use lasts daynight . also put retinol serum sometimes keeps retinol drying skin . continue get recommend everyone know best winterdry skin moisturizer face,"['love', 'product', 'goes', 'thick', 'rich', 'one', 'products', 'actually', 'feels', 'like', 'skin', 'soaks', '.', 'doesnt', 'feel', 'thick', 'heavy', 'settles', '.', 'dry', 'patches', 'halfway', 'gone', 'one', 'use', 'totally', 'gone', 'two', 'uses', '.', 'dont', 'deal', 'tight', 'itchy', 'skin', 'feeling', 'use', 'lasts', 'daynight', '.', 'also', 'put', 'retinol', 'serum', 'sometimes', 'keeps', 'retinol', 'drying', 'skin', '.', 'continue', 'get', 'recommend', 'everyone', 'know', 'best', 'winterdry', 'skin', 'moisturizer', 'face']"
i absolutely love this cream i always struggle with creams that are greasy and just stay on my skin and dont get absorbed but this is a game changer i looked at all the review of people saying its not greasy so i bought it. the tub is a very good size for the price i think it will last quite a while. i just got it today and used it after exfoliating my face and omg it felt amazing my skin absorbed it so well and it left me feeling refreshed. i will definitely be purchasing again. i also ordered the baby lotion from this brand for my little ones. ,absolutely love cream always struggle creams greasy stay skin dont get absorbed game changer looked review people saying not greasy bought . tub good size price think last quite . got today used exfoliating face omg felt amazing skin absorbed well left feeling refreshed . definitely purchasing . also ordered baby lotion brand little ones .,"['absolutely', 'love', 'cream', 'always', 'struggle', 'creams', 'greasy', 'stay', 'skin', 'dont', 'get', 'absorbed', 'game', 'changer', 'looked', 'review', 'people', 'saying', 'not', 'greasy', 'bought', '.', 'tub', 'good', 'size', 'price', 'think', 'last', 'quite', '.', 'got', 'today', 'used', 'exfoliating', 'face', 'omg', 'felt', 'amazing', 'skin', 'absorbed', 'well', 'left', 'feeling', 'refreshed', '.', 'definitely', 'purchasing', '.', 'also', 'ordered', 'baby', 'lotion', 'brand', 'little', 'ones', '.']"
i was surprised upon opening this for the first time that there was no security cover. it looked like it had been used. i almost returned it but read some reviews that mentioned the same thing. hmm.seems strange to not protect the product in this day and age. that aside.i have dry sensitive skin and am always on the lookout for a product that works gently and effectively. this seems gentle enough not sure yet about effectiveness. i cant stand oily heavy products and this cerave cream is not oily or heavy. that i like. but my skin still looks and feel dry even after a week of use. maybe it takes longer to see results. i do not dislike this at all. just not 100 convinced its any better than aveeno. seems like a nice product,surprised upon opening first time no security cover . looked like used . almost returned read reviews mentioned thing . hmm.seems strange not protect product day age . aside.i dry sensitive skin always lookout product works gently effectively . seems gentle enough not sure yet effectiveness . cant stand oily heavy products cerave cream not oily heavy . like . skin still looks feel dry even week use . maybe takes longer see results . not dislike . not 100 convinced better aveeno . seems like nice product,"['surprised', 'upon', 'opening', 'first', 'time', 'no', 'security', 'cover', '.', 'looked', 'like', 'used', '.', 'almost', 'returned', 'read', 'reviews', 'mentioned', 'thing', '.', 'hmm.seems', 'strange', 'not', 'protect', 'product', 'day', 'age', '.', 'aside.i', 'dry', 'sensitive', 'skin', 'always', 'lookout', 'product', 'works', 'gently', 'effectively', '.', 'seems', 'gentle', 'enough', 'not', 'sure', 'yet', 'effectiveness', '.', 'cant', 'stand', 'oily', 'heavy', 'products', 'cerave', 'cream', 'not', 'oily', 'heavy', '.', 'like', '.', 'skin', 'still', 'looks', 'feel', 'dry', 'even', 'week', 'use', '.', 'maybe', 'takes', 'longer', 'see', 'results', '.', 'not', 'dislike', '.', 'not', '100', 'convinced', 'better', 'aveeno', '.', 'seems', 'like', 'nice', 'product']"
i tried all kinds of body creams and almost all of them either leave a slimy sticky or wet feeling on my skin and it has driven me nuts. who do we go to when we need to get advice if were smart we generally go straight to our mothers which i did and have finally found a good skin cream worth the higher price that you pay. now thats more like it,tried kinds body creams almost either leave slimy sticky wet feeling skin driven nuts . go need get advice smart generally go straight mothers finally found good skin cream worth higher price pay . thats like,"['tried', 'kinds', 'body', 'creams', 'almost', 'either', 'leave', 'slimy', 'sticky', 'wet', 'feeling', 'skin', 'driven', 'nuts', '.', 'go', 'need', 'get', 'advice', 'smart', 'generally', 'go', 'straight', 'mothers', 'finally', 'found', 'good', 'skin', 'cream', 'worth', 'higher', 'price', 'pay', '.', 'thats', 'like']"
for a few years now ive had some skin issues. im into my 30s now and i didnt have them before but it is what it is.i had christmas tree rash early 2020 that lasted for months since then i had several spots that just keep coming back. also if i wear a brace for too long i get a rash.the thing thats helped more than anything is cerave. there are probably stronger things that dermatologists can prescribe but for otc i dont see getting any better than this or maybe cetaphil but ive never tried it myself. good luck out there skin isnt healing try this.,years ive skin issues . im 30s didnt is.i christmas tree rash early 2020 lasted months since several spots keep coming back . also wear brace long get rash.the thing thats helped anything cerave . probably stronger things dermatologists prescribe otc dont see getting better maybe cetaphil ive never tried . good luck skin isnt healing try .,"['years', 'ive', 'skin', 'issues', '.', 'im', '30s', 'didnt', 'is.i', 'christmas', 'tree', 'rash', 'early', '2020', 'lasted', 'months', 'since', 'several', 'spots', 'keep', 'coming', 'back', '.', 'also', 'wear', 'brace', 'long', 'get', 'rash.the', 'thing', 'thats', 'helped', 'anything', 'cerave', '.', 'probably', 'stronger', 'things', 'dermatologists', 'prescribe', 'otc', 'dont', 'see', 'getting', 'better', 'maybe', 'cetaphil', 'ive', 'never', 'tried', '.', 'good', 'luck', 'skin', 'isnt', 'healing', 'try', '.']"
good for miniaturization but a help for wound healing i love this stuff,good miniaturization help wound healing love stuff,"['good', 'miniaturization', 'help', 'wound', 'healing', 'love', 'stuff']"
this stuff is the best. and this one is 19 ounces it will last a long time. ,stuff best . one 19 ounces last long time .,"['stuff', 'best', '.', 'one', '19', 'ounces', 'last', 'long', 'time', '.']"
worth paying more for this lotion really great creamy lotion,worth paying lotion really great creamy lotion,"['worth', 'paying', 'lotion', 'really', 'great', 'creamy', 'lotion']"
ok ive used every kind of face cream lotion potion from the most expensive brands on the market to the cheapest to soften wrinkles and hold moisture in and this right here is the holy grail. every other product either broke me out or made me feel greasy and shiny or didnt perform as promised. i dont know why i was so resistant to trying this. im very grateful i finally did and my skin has never looked better. no zits no clogged pores no flaking softened lines and wrinklessome gone altogether btw no shininess no sticky feel just a purely perfect finish. sigh. i can rest because the search is over. thank you cerave. im sorry it took me so long.now if i could just get you to offer an attractive earth friendly container you know like pretty colored glass with a metal screw on top.  i would most certainly pay more for one and then you could sell earth friendly refill tubs. its time to jump on that train. whatcha say ,ok ive used every kind face cream lotion potion expensive brands market cheapest soften wrinkles hold moisture right holy grail . every product either broke made feel greasy shiny didnt perform promised . dont know resistant trying . im grateful finally skin never looked better . no zits no clogged pores no flaking softened lines wrinklessome gone altogether btw no shininess no sticky feel purely perfect finish . sigh . rest search . thank cerave . im sorry took long.now could get offer attractive earth friendly container know like pretty colored glass metal screw top . would certainly pay one could sell earth friendly refill tubs . time jump train . whatcha say,"['ok', 'ive', 'used', 'every', 'kind', 'face', 'cream', 'lotion', 'potion', 'expensive', 'brands', 'market', 'cheapest', 'soften', 'wrinkles', 'hold', 'moisture', 'right', 'holy', 'grail', '.', 'every', 'product', 'either', 'broke', 'made', 'feel', 'greasy', 'shiny', 'didnt', 'perform', 'promised', '.', 'dont', 'know', 'resistant', 'trying', '.', 'im', 'grateful', 'finally', 'skin', 'never', 'looked', 'better', '.', 'no', 'zits', 'no', 'clogged', 'pores', 'no', 'flaking', 'softened', 'lines', 'wrinklessome', 'gone', 'altogether', 'btw', 'no', 'shininess', 'no', 'sticky', 'feel', 'purely', 'perfect', 'finish', '.', 'sigh', '.', 'rest', 'search', '.', 'thank', 'cerave', '.', 'im', 'sorry', 'took', 'long.now', 'could', 'get', 'offer', 'attractive', 'earth', 'friendly', 'container', 'know', 'like', 'pretty', 'colored', 'glass', 'metal', 'screw', 'top', '.', 'would', 'certainly', 'pay', 'one', 'could', 'sell', 'earth', 'friendly', 'refill', 'tubs', '.', 'time', 'jump', 'train', '.', 'whatcha', 'say']"
i have very dry skin when i get out the shower so i normally just put a few blobs on my face and it fixes it real quick. i personally like it and will continue to buy. ,dry skin get shower normally put blobs face fixes real quick . personally like continue buy .,"['dry', 'skin', 'get', 'shower', 'normally', 'put', 'blobs', 'face', 'fixes', 'real', 'quick', '.', 'personally', 'like', 'continue', 'buy', '.']"
gives great moisture for bad dry skin ,gives great moisture bad dry skin,"['gives', 'great', 'moisture', 'bad', 'dry', 'skin']"
great lotion for dry itchy skin been using it for years ,great lotion dry itchy skin using years,"['great', 'lotion', 'dry', 'itchy', 'skin', 'using', 'years']"
very moisturizing but i couldnt for the life of me figure out why my face and neck was breaking out even after increasing my water intake enhancing my skin care routine cleaning my pillow cases. process of elimination this product was the first thing i took out my routine and saw immediate improvement in the appearance of my skin. so i can no longer hand behind this product. for reference i have acne prone combination dryoily skin ,moisturizing couldnt life figure face neck breaking even increasing water intake enhancing skin care routine cleaning pillow cases . process elimination product first thing took routine saw immediate improvement appearance skin . no longer hand behind product . reference acne prone combination dryoily skin,"['moisturizing', 'couldnt', 'life', 'figure', 'face', 'neck', 'breaking', 'even', 'increasing', 'water', 'intake', 'enhancing', 'skin', 'care', 'routine', 'cleaning', 'pillow', 'cases', '.', 'process', 'elimination', 'product', 'first', 'thing', 'took', 'routine', 'saw', 'immediate', 'improvement', 'appearance', 'skin', '.', 'no', 'longer', 'hand', 'behind', 'product', '.', 'reference', 'acne', 'prone', 'combination', 'dryoily', 'skin']"
ive only used the lotion before.  this keeps my dry patches moist longer. this is thick moisturize . that lasts longer,ive used lotion . keeps dry patches moist longer . thick moisturize . lasts longer,"['ive', 'used', 'lotion', '.', 'keeps', 'dry', 'patches', 'moist', 'longer', '.', 'thick', 'moisturize', '.', 'lasts', 'longer']"
i used this product as a daily moisturizer. works well but not a refreshing scent.,used product daily moisturizer . works well not refreshing scent .,"['used', 'product', 'daily', 'moisturizer', '.', 'works', 'well', 'not', 'refreshing', 'scent', '.']"
dry skin .no more ,dry skin .no,"['dry', 'skin', '.no']"
this is great for moisturizer. its thick and lasts very long it goes pretty far.you will need a sunscreen if youre not just using it as a nightcream though it does not include spf. lasts long thick moisturizing does not feel weird on skin,great moisturizer . thick lasts long goes pretty far.you need sunscreen youre not using nightcream though not include spf . lasts long thick moisturizing not feel weird skin,"['great', 'moisturizer', '.', 'thick', 'lasts', 'long', 'goes', 'pretty', 'far.you', 'need', 'sunscreen', 'youre', 'not', 'using', 'nightcream', 'though', 'not', 'include', 'spf', '.', 'lasts', 'long', 'thick', 'moisturizing', 'not', 'feel', 'weird', 'skin']"
